File,Movie,Question,joy,sadness,surprise,anger,disgust,neutral,fear
aireviews_gemini_screenplays.csv,Brokeback Mountain,question2,0.004941896721720696,0.36597455106675625,0.08427395336329938,0.04120748937129974,0.24337677471339703,0.17175492271780968,0.054079301096498965
aireviews_gemini_screenplays.csv,Brokeback Mountain,question3,0.08946740361861885,0.171768344566226,0.05754134654998779,0.055738911218941214,0.2821711091324687,0.25951939523220063,0.04641515035182238
aireviews_gemini_screenplays.csv,"Crouching Tiger, Hidden Dragon",question1,0.008819481707178056,0.11800956535153091,0.0652413409203291,0.03714567762799561,0.2938267810735852,0.43885979540646075,0.014872444653883576
aireviews_gemini_screenplays.csv,"Crouching Tiger, Hidden Dragon",question2,0.10104027353227138,0.14171166645828634,0.015758445486426353,0.01963691199198365,0.14617686136625707,0.5261121831834317,0.021554560959339143
aireviews_gemini_screenplays.csv,"Crouching Tiger, Hidden Dragon",question3,0.019289611838757992,0.07303862813860178,0.01249817810021341,0.07030285727232695,0.37299688924103974,0.41475449968129396,0.011267120577394962
aireviews_gemini_screenplays.csv,Nomadland,question1,0.011704695539083331,0.3655241177882999,0.012234193255426361,0.1126051066443324,0.17183080734685063,0.30434263839852066,0.006660085869953036
aireviews_gemini_screenplays.csv,Nomadland,question2,0.03797986567951739,0.3775010066106915,0.005182695109397173,0.015697817504405975,0.17114643114618958,0.3210406357422471,0.05684151295572519
aireviews_gemini_screenplays.csv,Nomadland,question3,0.05113907214254141,0.3925528787076473,0.02017927384003997,0.009113339288160206,0.1140341529622674,0.275656671077013,0.11913916869089007
aireviews_gemini_screenplays.csv,The Shawshank Redemption,question1,0.008583506010472775,0.08561665341258048,0.014184171101078391,0.04183299923315644,0.5578334252350032,0.2769326590001583,0.003934148605912924
aireviews_gemini_screenplays.csv,The Shawshank Redemption,question2,0.07896899627521634,0.10542555823922158,0.023311640322208404,0.02497292011976242,0.21505389837548136,0.4379757970571518,0.08853399672079831
aireviews_gemini_screenplays.csv,The Shawshank Redemption,question3,0.08636915085371584,0.08074913686141372,0.01838884614408016,0.027429620362818243,0.2902294912841171,0.36586207412183286,0.11111038262024522
aireviews_gemini_screenplays.csv,Titanic,question1,0.014551642374135554,0.05966051630675793,0.004818236082792282,0.08408914301544428,0.4057852767407894,0.34522575289011004,0.05974826142191887
aireviews_gemini_screenplays.csv,Titanic,question2,0.00862533301115036,0.2511069063097239,0.0263896512798965,0.024830855429172516,0.2227134114364162,0.30666961455717684,0.12233706684783101
aireviews_gemini_screenplays.csv,Titanic,question3,0.008331870567053557,0.07266474533826113,0.05572362272068858,0.07746137902140618,0.2348563365638256,0.2669359639286995,0.2624282016418874
aireviews_gemini_screenplays_v2.csv,Avatar,question1,0.004959254094865173,0.13406957685947418,0.026258201664313675,0.10186991738155485,0.355187252163887,0.3048616945743561,0.05724871922284365
aireviews_gemini_screenplays_v2.csv,Avatar,question2,0.05424105506390333,0.1439825120382011,0.061783484742045404,0.05311196446418762,0.20101141957566143,0.3886519357562065,0.06154397996142506
aireviews_gemini_screenplays_v2.csv,Avatar,question3,0.011644954793155193,0.09720108415931464,0.03260240349918604,0.07095024278387427,0.3714782312512398,0.39046801924705504,
aireviews_gemini_screenplays_v2.csv,Brokeback Mountain,question1,0.006489798612892628,0.07702233288437128,0.0007367109879851341,0.10181069588288665,0.36838255971670153,0.33530280366539955,0.09880759990774095
aireviews_gemini_screenplays_v2.csv,Brokeback Mountain,question2,0.010416973428800703,0.14785487465560437,0.050566574186086656,0.022386397793889047,0.268493547802791,0.3169364847242832,0.16963288225233555
aireviews_gemini_screenplays_v2.csv,Brokeback Mountain,question3,0.029845158755779266,0.4398583736270666,0.03212100523523986,0.0064342707395553585,0.10287253297865391,0.3410806082189083,0.028292691335082054
aireviews_gemini_screenplays_v2.csv,"Crouching Tiger, Hidden Dragon",question1,0.0016042595729231835,0.24390445491299034,0.02199389422312379,0.08399376235902309,0.44386321197962386,0.1608972773421556,0.02410275926813483
aireviews_gemini_screenplays_v2.csv,"Crouching Tiger, Hidden Dragon",question2,0.10885278973728418,0.18209593556821346,0.10105116763152182,0.028586052358150482,0.1535650495439768,0.3890133140608668,0.014841341762803495
aireviews_gemini_screenplays_v2.csv,"Crouching Tiger, Hidden Dragon",question3,0.0357070118188858,0.09287471743300557,0.041396426036953926,0.035033630393445495,0.34695524666458366,0.39153704829514024,0.023766991589218377
aireviews_gemini_screenplays_v2.csv,Nomadland,question1,0.012126691360026597,0.2855501342564821,0.02402419913560152,0.07695076407981105,0.3294293649960309,0.22790897423401474,0.018093873921316117
aireviews_gemini_screenplays_v2.csv,Nomadland,question2,0.0520507643930614,0.273143052123487,0.03538856627419591,,0.1506544528529048,0.44155881330370905,0.019438895815983414
aireviews_gemini_screenplays_v2.csv,Nomadland,question3,0.02544940644875169,0.24107987424358726,0.04476213064044714,0.02627233914099634,0.26348766647279265,0.33916507586836814,0.02955073956400156
aireviews_gemini_screenplays_v2.csv,The Shawshank Redemption,question1,0.005110710486769676,0.03542874082922935,0.024884860124439002,0.13624743381515145,0.5229102492332458,0.23517959304153918,0.022130243852734564
aireviews_gemini_screenplays_v2.csv,The Shawshank Redemption,question2,0.05894477260299027,0.14625686705112456,0.07188591957092286,0.01759122684597969,0.16943579409271478,0.4375436298549175,0.059134760219603774
aireviews_gemini_screenplays_v2.csv,The Shawshank Redemption,question3,0.015279006492346526,0.035881589911878106,0.012186623923480511,0.049179475754499435,0.5293684422969818,0.3138231076300144,0.025310212187469004
aireviews_gemini_screenplays_v2.csv,Titanic,question1,0.010531289642676711,0.04182293713092804,0.06560749178752304,0.14512275774031877,0.3231208460405469,0.2844463955610991,0.11004410143941641
aireviews_gemini_screenplays_v2.csv,Titanic,question2,0.09382337686838582,0.05737707708030939,0.09838431556709111,0.034867236576974395,0.3769791468977928,0.21463801022619008,0.10190849474165589
aireviews_gemini_screenplays_v2.csv,Titanic,question3,0.023320732451975346,0.06267325070997079,0.02436428442597389,0.054596209153532985,0.2957640548547109,0.4515226016441981,0.05472306404262781
